date,Suspended Matter,Dissolved Oxygen Matter,Temperature,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH
14-Jul-18,,0.608821873,,,,,,
15-Jul-18,0.619634675,0.575895166,,,,,,
15-Jul-18,,0.575895166,,,,,,
15-Jul-18,0.63254275,0.575895166,,,,,,
16-Jul-18,,,,,,,,
17-Jul-18,,,,,,,,
17-Jul-18,,,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,0.586499743,0.565710942,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,,0.565710942,,,,,,
18-Jul-18,0.612775789,0.565710942,,,,,,
19-Jul-18,0.62489333,0.587686698,,,,,,
19-Jul-18,,0.587686698,,,,,,
19-Jul-18,,0.587686698,,,,,,
20-Jul-18,,,,,,,,
20-Jul-18,,,,,,,,
20-Jul-18,,,,,,,,
21-Jul-18,,,,,,,,
21-Jul-18,,,,,,,,
21-Jul-18,,,,,,,,
21-Jul-18,,,,,,,,
21-Jul-18,,,,,,,,
22-Jul-18,0.626169796,0.61667127,,,,,,
22-Jul-18,,0.61667127,,,,,,
22-Jul-18,0.592638644,0.61667127,,,,,,
22-Jul-18,,0.61667127,,,,,,
23-Jul-18,0.62876153,0.612213579,,,,,,
23-Jul-18,,0.612213579,,,,,,
23-Jul-18,,0.612213579,,,,,,
23-Jul-18,,0.612213579,,,,,,
23-Jul-18,0.578599383,0.612213579,,,,,,
23-Jul-18,,0.612213579,,,,,,
23-Jul-18,,0.612213579,,,,,,
24-Jul-18,,,,,,,,
24-Jul-18,,,,,,,,
24-Jul-18,,,,,,,,
24-Jul-18,,,,,,,,
24-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
25-Jul-18,,,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,0.623534329,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
26-Jul-18,0.627868215,0.585028945,,,,,,
26-Jul-18,,0.585028945,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,0.625657617,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,0.584064215,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
27-Jul-18,,0.587607763,,,,,,
28-Jul-18,,,,,,,,
28-Jul-18,,,,,,,,
28-Jul-18,,,,,,,,
28-Jul-18,,,,,,,,
28-Jul-18,,,,,,,,
28-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
29-Jul-18,,,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,0.628971886,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,0.630038964,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
30-Jul-18,0.634694644,0.603368145,,,,,,
30-Jul-18,,0.603368145,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,,,,,,,,
31-Jul-18,0.584882724,,,,,,,
31-Jul-18,,,,,,,,
01-Aug-18,0.626349432,,,,,,,
01-Aug-18,,,,,,,,
01-Aug-18,,,,,,,,
01-Aug-18,,,,,,,,
01-Aug-18,,,,,,,,
01-Aug-18,,,,,,,,
01-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,,,,,,,,
02-Aug-18,0.588758821,,,,,,,
02-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,0.56760678,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,,,,,,,,
03-Aug-18,0.579924008,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
04-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
05-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,,,,,,,,
06-Aug-18,0.606706333,,,,,,,
06-Aug-18,0.636365249,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,0.637964121,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,,,,,,,,
07-Aug-18,0.633692752,,,,,,,
07-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
08-Aug-18,,,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
09-Aug-18,,0.587016014,,,,,,
10-Aug-18,0.63069321,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
10-Aug-18,0.637813298,0.530129708,,,,,,
10-Aug-18,,0.530129708,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,0.641418409,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
11-Aug-18,0.618462786,0.50980087,,,,,,
11-Aug-18,,0.50980087,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
12-Aug-18,,0.481210412,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
13-Aug-18,,,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,0.547467237,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
14-Aug-18,0.646262298,0.612540371,,,,,,
14-Aug-18,,0.612540371,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,0.588342943,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,0.565406608,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
15-Aug-18,,,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,,0.625923736,,,,,,
16-Aug-18,0.647134409,0.625923736,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
17-Aug-18,,,,,,,,
18-Aug-18,0.641104996,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,0.610286988,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
18-Aug-18,,0.653570941,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,0.626747406,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,0.644919141,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
19-Aug-18,,0.621234366,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
20-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
21-Aug-18,,,,,,,,
22-Aug-18,0.623240367,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,,0.592093902,,,,,,
22-Aug-18,0.629553952,0.592093902,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,0.633905989,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
23-Aug-18,0.627970018,0.587812238,,,,,,
23-Aug-18,,0.587812238,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
24-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
25-Aug-18,,,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,0.626680566,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,,0.593822325,,,,,,
26-Aug-18,0.636204587,0.593822325,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,,0.557342011,,,,,,
27-Aug-18,0.630122306,0.557342011,,,,,,
27-Aug-18,0.614724324,0.557342011,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
28-Aug-18,,,,,,,,
29-Aug-18,0.626630941,0.603633705,,,,,,
29-Aug-18,0.63529681,0.603633705,,,,,,
29-Aug-18,,0.603633705,,,,,,
29-Aug-18,0.635171179,0.603633705,,,,,,
30-Aug-18,,0.603906099,,,,,,
30-Aug-18,0.631864665,0.603906099,,,,,,
02-Sep-18,,,,,,,,
02-Sep-18,0.610983061,,,,,,,
02-Sep-18,0.634746508,,,,,,,
03-Sep-18,,0.578922409,,,,,,
03-Sep-18,0.635894438,0.578922409,,,,,,
06-Sep-18,0.597230171,0.555455364,,,,,,
06-Sep-18,0.639771105,0.555455364,,,,,,
07-Sep-18,0.628154769,,,,,,,
07-Sep-18,0.623896947,,,,,,,
10-Sep-18,0.643429302,0.521162848,,,,,,
10-Sep-18,0.64364384,0.521162848,,,,,,
11-Sep-18,0.589344265,,,,,,,
11-Sep-18,0.618349345,,,,,,,
14-Sep-18,0.548605563,0.497074577,,,,,,
14-Sep-18,0.558541593,0.497074577,,,,,,
15-Sep-18,0.587768371,0.544521432,,,,,,
15-Sep-18,0.520318093,0.544521432,,,,,,
18-Sep-18,0.4854678,0.500574961,,,,,,
18-Sep-18,0.569667576,0.500574961,,,,,,
19-Sep-18,0.559535931,0.545588248,,,,,,
19-Sep-18,0.503537321,0.545588248,,,,,,
22-Sep-18,0.482874489,0.509413774,,,,,,
22-Sep-18,0.570519929,0.509413774,,,,,,
23-Sep-18,0.622512048,0.587248893,,,,,,
23-Sep-18,0.629554717,0.587248893,,,,,,
25-Sep-18,0.638347254,0.59439447,8.677556548,,,,,
25-Sep-18,0.640689558,0.59439447,8.677556548,,,,,
26-Sep-18,0.5421729,0.461237972,,,,,,
26-Sep-18,0.498450741,0.461237972,,,,,,
29-Sep-18,0.575448898,0.52645015,,,,,,
29-Sep-18,0.504150399,0.52645015,,,,,,
30-Sep-18,0.566027843,0.50736329,,,,,,
30-Sep-18,0.543759996,0.50736329,,,,,,
03-Oct-18,0.603710897,0.578041167,,,,,,
03-Oct-18,0.59248643,0.578041167,,,,,,
04-Oct-18,0.564672041,,,,,,,
04-Oct-18,0.550475191,,,,,,,
07-Oct-18,0.564455634,0.564421812,,,,,,
07-Oct-18,0.56504446,0.564421812,,,,,,
08-Oct-18,0.572201501,0.593457862,,,,,,
08-Oct-18,0.587376757,0.593457862,,,,,,
11-Oct-18,0.499000168,0.448088063,37.44748781,,,,,
11-Oct-18,0.57920805,0.448088063,37.44748781,,,,,
12-Oct-18,0.592698605,0.464609637,,,,,,
12-Oct-18,0.565218703,0.464609637,,,,,,
15-Oct-18,0.527841867,0.50589621,,,,,,
15-Oct-18,0.581666668,0.50589621,,,,,,
16-Oct-18,0.600078794,0.572341954,,,,,,
16-Oct-18,0.564996001,0.572341954,,,,,,
19-Oct-18,0.513925462,0.436058565,,,,,,
19-Oct-18,0.598398678,0.436058565,,,,,,
20-Oct-18,0.591274884,0.543498399,,,,,,
20-Oct-18,0.541166843,0.543498399,,,,,,
22-Oct-18,,0.502479652,,,,,,
22-Oct-18,0.598398678,0.502479652,,,,,,
23-Oct-18,0.57611399,0.548853063,,,,,,
23-Oct-18,0.603341719,0.548853063,,,,,,
26-Oct-18,0.576493012,0.538222441,,,,,,
26-Oct-18,0.597679409,0.538222441,,,,,,
27-Oct-18,0.607898874,0.547690436,41.97524422,,,,,
27-Oct-18,0.595794304,0.547690436,41.97524422,,,,,
30-Oct-18,0.606699447,0.490472147,,,,,,
30-Oct-18,0.560717061,0.490472147,,,,,,
31-Oct-18,0.612756472,0.571147554,,,,,,
31-Oct-18,0.586855916,0.571147554,,,,,,
02-Nov-18,0.534190973,0.664160033,,,,,,
03-Nov-18,,,23.01189855,,,,,
03-Nov-18,0.60543217,,23.01189855,,,,,
04-Nov-18,0.601756868,,,,,,,
06-Nov-18,0.551364914,0.605653507,,,,,,
07-Nov-18,0.61447858,0.557210703,,,,,,
07-Nov-18,0.579615943,0.557210703,,,,,,
08-Nov-18,0.578017496,0.572868418,,,,,,
10-Nov-18,0.541045005,0.420922534,,,,,,
11-Nov-18,0.612305653,0.572361202,,,,,,
11-Nov-18,0.596005084,0.572361202,,,,,,
12-Nov-18,0.580420194,0.523860273,36.79095001,,,,,
13-Nov-18,0.537522622,0.442382418,,,,,,
14-Nov-18,,,,,,,,
15-Nov-18,0.596515838,0.511068129,,,,,,
16-Nov-18,0.584318709,0.523896817,,,,,,
17-Nov-18,0.56150931,0.499794912,,,,,,
18-Nov-18,0.604238923,0.492016769,,,,,,
18-Nov-18,0.599720463,0.492016769,,,,,,
19-Nov-18,0.636725928,0.586885039,34.96697624,,,,,
21-Nov-18,0.571249113,0.490530774,,,,,,
22-Nov-18,0.608114514,0.55758282,,,,,,
22-Nov-18,0.594371066,0.55758282,,,,,,
23-Nov-18,0.604876781,0.538466006,,,,,,
25-Nov-18,0.541926173,0.44441651,,,,,,
26-Nov-18,0.632126604,0.591809368,,,,,,
26-Nov-18,0.570668712,0.591809368,,,,,,
27-Nov-18,0.615565508,0.565530029,,,,,,
29-Nov-18,0.554665336,0.461021018,,,,,,
30-Nov-18,0.578242687,,,,,,,
30-Nov-18,0.555749466,,,,,,,
01-Dec-18,0.555284239,,,,,,,
02-Dec-18,0.653496253,,,,,,,
03-Dec-18,0.612284499,,,,,,,
04-Dec-18,0.581077428,,,,,,,
05-Dec-18,0.609270207,,25.26330314,,,,,
06-Dec-18,0.581210631,,,,,,,
07-Dec-18,0.60435318,,,,,,,
08-Dec-18,0.57920805,,,,,,,
09-Dec-18,0.565135992,0.587621902,,,,,,
10-Dec-18,0.553966977,0.510888495,,,,,,
11-Dec-18,0.589880368,0.514647586,,,,,,
12-Dec-18,0.56287813,0.462024421,,,,,,
13-Dec-18,0.570708801,0.502736019,,,,,,
14-Dec-18,0.57490924,0.488695644,28.31333134,,,,,
15-Dec-18,0.578284499,0.465941269,,,,,,
15-Dec-18,0.587286677,0.465941269,,,,,,
16-Dec-18,0.632467344,0.571707696,,,,,,
18-Dec-18,0.554938602,0.448488341,,0.04979793,-0.043533919,-0.043533919,4.143288706,7.555849577
19-Dec-18,0.614016226,0.561318019,,,,,,
19-Dec-18,0.586726616,0.561318019,,,,,,
20-Dec-18,0.617597421,0.563830957,,,,,,
22-Dec-18,0.544817572,0.442143292,,,,,,
23-Dec-18,0.619969324,0.562653952,,0.196289156,-0.118610612,-0.118610612,3.328343103,7.648476435
23-Dec-18,0.586726616,0.562653952,,0.196289156,-0.118610612,-0.118610612,3.328343103,7.648476435
24-Dec-18,0.623001829,0.570673319,,,,,,
26-Dec-18,0.554163782,0.45550367,,,,,,
27-Dec-18,0.539859677,0.525126622,,,,,,
27-Dec-18,0.5994304,0.525126622,,,,,,
28-Dec-18,0.619664038,0.558575406,,0.226072294,-0.143235907,-0.143235907,4.16198706,7.762075598
29-Dec-18,,,,,,,,
30-Dec-18,0.615710679,0.556067106,22.79336865,,,,,
31-Dec-18,0.601250629,,,,,,,
01-Jan-19,0.673273665,0.640230134,,,,,,
02-Jan-19,0.635064791,0.565300684,,0.221530611,-0.127573225,-0.127573225,3.939462721,7.770441072
03-Jan-19,0.634802014,0.573455857,,,,,,
04-Jan-19,0.605523357,0.626805634,,,,,,
05-Jan-19,0.586259048,,,,,,,
06-Jan-19,0.580294511,,23.91260774,,,,,
07-Jan-19,0.612775789,0.556286597,,0.199135754,-0.122186662,-0.122186662,4.866197809,7.810374
08-Jan-19,0.512472872,0.519637494,,,,,,
09-Jan-19,0.577615228,0.573565296,,,,,,
10-Jan-19,0.552396536,0.575233494,,,,,,
11-Jan-19,0.606529382,0.471031946,,,,,,
11-Jan-19,0.591274884,0.471031946,,,,,,
12-Jan-19,0.63058943,0.461682804,,0.093252735,-0.07323626,-0.07323626,1.992340395,7.529976766
14-Jan-19,0.581337356,0.48633377,,,,,,
15-Jan-19,0.604414326,0.509982664,22.93279417,,,,,
15-Jan-19,0.589455577,0.509982664,22.93279417,,,,,
16-Jan-19,0.659166329,0.609260403,,,,,,
18-Jan-19,0.584575711,0.490080232,,,,,,
19-Jan-19,0.625813297,0.526775371,,,,,,
19-Jan-19,0.591274884,0.526775371,,,,,,
20-Jan-19,0.623001829,0.570673319,,,,,,
22-Jan-19,0.564294231,0.461564994,24.36028205,0.180426008,-0.09948473,-0.09948473,4.891819318,7.714616392
23-Jan-19,0.570379598,0.490794092,,,,,,
23-Jan-19,0.619199343,0.490794092,,,,,,
24-Jan-19,0.633031015,0.585352297,,,,,,
25-Jan-19,,,,,,,,
26-Jan-19,0.663023221,0.655775164,,,,,,
27-Jan-19,0.570309394,0.480588091,,0.210892449,-0.088663162,-0.088663162,5.797334109,8.034532611
28-Jan-19,0.636259949,0.577901891,,,,,,
29-Jan-19,0.578451193,0.501269685,,,,,,
30-Jan-19,0.645057644,0.596849706,,,,,,
31-Jan-19,0.607408826,0.52946288,22.77085198,,,,,
01-Feb-19,0.612174219,0.660869401,,0.194997497,-0.100179363,-0.100179363,5.318987255,7.646081026
02-Feb-19,0.621220918,0.560516408,,,,,,
03-Feb-19,0.597498831,0.581849005,,,,,,
04-Feb-19,0.596005084,0.618412337,,,,,,
05-Feb-19,0.57953824,0.593500252,,,,,,
06-Feb-19,0.562742726,,,0.17591965,-0.078240239,-0.078240239,6.11474973,7.87162755
07-Feb-19,0.581210631,,25.61282519,,,,,
07-Feb-19,0.579737814,,25.61282519,,,,,
08-Feb-19,0.663256175,0.567336048,,,,,,
10-Feb-19,0.566222579,0.57600381,,,,,,
11-Feb-19,0.643866268,0.583757477,,0.111374924,-0.0624472,-0.0624472,4.734539642,7.644947725
11-Feb-19,0.6083555,0.583757477,,0.111374924,-0.0624472,-0.0624472,4.734539642,7.644947725
12-Feb-19,0.666947975,0.45442505,,,,,,
14-Feb-19,0.584832096,0.506373067,,,,,,
15-Feb-19,0.596633726,0.54628557,,,,,,
15-Feb-19,0.611287265,0.54628557,,,,,,
16-Feb-19,0.614016226,0.552264502,-6.516678942,0.176971244,-0.080763161,-0.080763161,5.957520433,7.92685111
18-Feb-19,0.553663751,0.45450158,,,,,,
19-Feb-19,0.600806778,0.515196648,,,,,,
19-Feb-19,0.610348268,0.515196648,,,,,,
